TQ:Q, TS:S, q_pos, s_pos, q, s, d
104:1, 895:1, 0, 0, [], [], 0.000
104:1, 980:1, 0, 0, [], [], 0.000
104:1, 99405:1, 0, 0, [], [], 0.000
104:1, 895:1, 1, 1, [], [], 0.000
104:1, 980:1, 1, 1, [], [], 0.000
104:1, 99405:1, 1, 1, [], [], 0.000
104:1, 895:1, 2, 2, [], [], 0.000
104:1, 980:1, 2, 2, [], [], 0.000
104:1, 99405:1, 2, 2, [], [], 0.000
104:1, 895:1, 3, 3, [], [], 0.000
104:1, 980:1, 3, 3, [], [], 0.000
104:1, 99405:1, 3, 3, [], [], 0.000
104:1, 895:1, 4, 4, [], [], 0.000
104:1, 980:1, 4, 4, [], [], 0.000
104:1, 99405:1, 4, 4, [], [], 0.000
104:1, 895:1, 5, 5, [], [], 0.000
104:1, 980:1, 5, 5, [], [], 0.000
104:1, 99405:1, 5, 5, [], [], 0.000
104:1, 895:1, 6, 6, [], [], 0.000
104:1, 980:1, 6, 6, [], [], 0.000
104:1, 99405:1, 6, 6, [], [], 0.000
104:1, 895:1, 7, 7, [], [], 0.000
104:1, 980:1, 7, 7, [], [], 0.000
104:1, 99405:1, 7, 7, [], [], 0.000
104:1, 895:1, 8, 8, [], [], 0.000
104:1, 980:1, 8, 8, [], [], 0.000
104:1, 99405:1, 8, 8, [], [], 0.000
104:1, 895:1, 9, 9, [], [], 0.000
104:1, 980:1, 9, 9, [], [], 0.000
104:1, 99405:1, 9, 9, [], [], 0.000
104:1, 895:1, 10, 10, [], [], 0.000
104:1, 980:1, 10, 10, [], [], 0.000
104:1, 99405:1, 10, 10, [], [], 0.000
104:1, 895:1, 11, 11, [], [], 0.000
104:1, 980:1, 11, 11, [], [], 0.000
104:1, 99405:1, 11, 11, [], [], 0.000
104:1, 895:1, 12, 12, [], [], 0.000
104:1, 980:1, 12, 12, [], [], 0.000
104:1, 99405:1, 12, 12, [], [], 0.000
104:1, 895:1, 13, 13, [], [], 0.000
104:1, 980:1, 13, 13, [], [], 0.000
104:1, 99405:1, 13, 13, [], [], 0.000
104:1, 895:1, 14, 14, [], [], 0.000
104:1, 980:1, 14, 14, [], [], 0.000
104:1, 99405:1, 14, 14, [], [], 0.000
104:1, 895:1, 15, 15, [], [], 0.000
104:1, 980:1, 15, 15, [], [], 0.000
104:1, 99405:1, 15, 15, [], [], 0.000
104:1, 895:1, 16, 16, [], [], 0.000
104:1, 980:1, 16, 16, [], [], 0.000
104:1, 99405:1, 16, 16, [], [], 0.000
104:1, 895:1, 17, 17, [], [], 0.000
104:1, 980:1, 17, 17, [], [], 0.000
104:1, 99405:1, 17, 17, [], [], 0.000
104:1, 895:1, 18, 18, [], [], 0.000
104:1, 980:1, 18, 18, [], [], 0.000
104:1, 99405:1, 18, 18, [], [], 0.000
104:1, 895:1, 19, 19, [], [], 0.000
104:1, 980:1, 19, 19, [], [], 0.000
104:1, 99405:1, 19, 19, [], [], 0.000
104:1, 895:1, 20, 20, [], [], 0.000
104:1, 980:1, 20, 20, [], [], 0.000
104:1, 99405:1, 20, 20, [], [], 0.000
104:1, 895:1, 21, 21, [], [], 0.000
104:1, 980:1, 21, 21, [], [], 0.000
104:1, 99405:1, 21, 21, [], [], 0.000
104:1, 895:1, 22, 22, [], [], 0.000
104:1, 980:1, 22, 22, [], [], 0.000
104:1, 99405:1, 22, 22, [], [], 0.000
104:1, 895:1, 23, 23, [], [], 0.000
104:1, 980:1, 23, 23, [], [], 0.000
104:1, 99405:1, 23, 23, [], [], 0.000
104:1, 895:1, 24, 24, [], [], 0.000
104:1, 980:1, 24, 24, [], [], 0.000
104:1, 99405:1, 24, 24, [], [], 0.000
104:1, 895:1, 25, 25, [], [], 0.000
104:1, 980:1, 25, 25, [], [], 0.000
104:1, 99405:1, 25, 25, [], [], 0.000
104:1, 895:1, 26, 26, [], [], 0.000
104:1, 980:1, 26, 26, [], [], 0.000
104:1, 99405:1, 26, 26, [], [], 0.000
104:1, 895:1, 27, 27, [], [], 0.000
104:1, 980:1, 27, 27, [], [], 0.000
104:1, 99405:1, 27, 27, [], [], 0.000
104:1, 895:1, 28, 28, [], [], 0.000
104:1, 980:1, 28, 28, [], [], 0.000
104:1, 99405:1, 28, 28, [], [], 0.000
104:1, 895:1, 29, 29, [], [], 0.000
104:1, 980:1, 29, 29, [], [], 0.000
104:1, 99405:1, 29, 29, [], [], 0.000
104:1, 895:1, 30, 30, [], [], 0.000
104:1, 980:1, 30, 30, [], [], 0.000
104:1, 99405:1, 30, 30, [], [], 0.000
104:1, 895:1, 31, 31, [], [], 0.000
104:1, 980:1, 31, 31, [], [], 0.000
104:1, 99405:1, 31, 31, [], [], 0.000
104:1, 895:1, 32, 32, [], [], 0.000
104:1, 980:1, 32, 32, [], [], 0.000
104:1, 99405:1, 32, 32, [], [], 0.000
104:1, 895:1, 33, 33, [], [], 0.000
104:1, 980:1, 33, 33, [], [], 0.000
104:1, 99405:1, 33, 33, [], [], 0.000
104:1, 895:1, 34, 34, [], [], 0.000
104:1, 980:1, 34, 34, [], [], 0.000
104:1, 99405:1, 34, 34, [], [], 0.000
104:1, 895:1, 35, 35, [], [], 0.000
104:1, 980:1, 35, 35, [], [], 0.000
104:1, 99405:1, 35, 35, [], [], 0.000
104:1, 895:1, 36, 36, [], [], 0.000
104:1, 980:1, 36, 36, [], [], 0.000
104:1, 99405:1, 36, 36, [], [], 0.000
104:1, 895:1, 37, 37, [], [], 0.000
104:1, 980:1, 37, 37, [], [], 0.000
104:1, 99405:1, 37, 37, [], [], 0.000
104:1, 895:1, 38, 38, [], [], 0.000
104:1, 980:1, 38, 38, [], [], 0.000
104:1, 99405:1, 38, 38, [], [], 0.000
104:1, 895:1, 39, 39, [], [], 0.000
104:1, 980:1, 39, 39, [], [], 0.000
104:1, 99405:1, 39, 39, [], [], 0.000
104:1, 895:1, 40, 40, [], [], 0.000
104:1, 980:1, 40, 40, [], [], 0.000
104:1, 99405:1, 40, 40, [], [], 0.000
104:1, 895:1, 41, 41, [], [], 0.000
104:1, 980:1, 41, 41, [], [], 0.000
104:1, 99405:1, 41, 41, [], [], 0.000
104:1, 895:1, 42, 42, [], [], 0.000
104:1, 980:1, 42, 42, [], [], 0.000
104:1, 99405:1, 42, 42, [], [], 0.000
104:1, 895:1, 43, 43, [], [], 0.000
104:1, 980:1, 43, 43, [], [], 0.000
104:1, 99405:1, 43, 43, [], [], 0.000
104:1, 895:1, 44, 44, [], [], 0.000
104:1, 980:1, 44, 44, [], [], 0.000
104:1, 99405:1, 44, 44, [], [], 0.000
104:1, 895:1, 45, 45, [], [], 0.000
104:1, 980:1, 45, 45, [], [], 0.000
104:1, 99405:1, 45, 45, [], [], 0.000
104:1, 312:1, 46, 2, [], [], 0.000
104:1, 678:1, 46, 2, [], [], 0.000
104:1, 99927:1, 46, 2, [], [], 0.000
104:1, 895:1, 47, 47, [], [], 0.000
104:1, 980:1, 47, 47, [], [], 0.000
104:1, 99405:1, 47, 47, [], [], 0.000
104:1, 895:1, 48, 48, [], [], 0.000
104:1, 980:1, 48, 48, [], [], 0.000
104:1, 99405:1, 48, 48, [], [], 0.000
104:1, 895:1, 49, 49, [], [], 0.000
104:1, 980:1, 49, 49, [], [], 0.000
104:1, 99405:1, 49, 49, [], [], 0.000
104:1, 895:1, 50, 50, [], [], 0.000
104:1, 980:1, 50, 50, [], [], 0.000
104:1, 99405:1, 50, 50, [], [], 0.000
104:1, 895:1, 51, 51, [], [], 0.000
104:1, 980:1, 51, 51, [], [], 0.000
104:1, 99405:1, 51, 51, [], [], 0.000
104:1, 895:1, 52, 52, [], [], 0.000
104:1, 980:1, 52, 52, [], [], 0.000
104:1, 99405:1, 52, 52, [], [], 0.000
104:1, 895:1, 53, 53, [], [], 0.000
104:1, 980:1, 53, 53, [], [], 0.000
104:1, 99405:1, 53, 53, [], [], 0.000
104:1, 895:1, 54, 54, [], [], 0.000
104:1, 980:1, 54, 54, [], [], 0.000
104:1, 99405:1, 54, 54, [], [], 0.000
104:1, 895:1, 55, 55, [], [], 0.000
104:1, 980:1, 55, 55, [], [], 0.000
104:1, 99405:1, 55, 55, [], [], 0.000
104:1, 895:1, 56, 56, [], [], 0.000
104:1, 980:1, 56, 56, [], [], 0.000
104:1, 99405:1, 56, 56, [], [], 0.000
104:1, 895:1, 57, 57, [], [], 0.000
104:1, 980:1, 57, 57, [], [], 0.000
104:1, 99405:1, 57, 57, [], [], 0.000
104:1, 895:1, 58, 58, [], [], 0.000
104:1, 980:1, 58, 58, [], [], 0.000
104:1, 99405:1, 58, 58, [], [], 0.000
104:1, 895:1, 59, 59, [], [], 0.000
104:1, 980:1, 59, 59, [], [], 0.000
104:1, 99405:1, 59, 59, [], [], 0.000
104:1, 895:1, 60, 60, [], [], 0.000
104:1, 980:1, 60, 60, [], [], 0.000
104:1, 99405:1, 60, 60, [], [], 0.000
104:1, 895:1, 61, 61, [], [], 0.000
104:1, 980:1, 61, 61, [], [], 0.000
104:1, 99405:1, 61, 61, [], [], 0.000
104:1, 895:1, 62, 62, [], [], 0.000
104:1, 980:1, 62, 62, [], [], 0.000
104:1, 99405:1, 62, 62, [], [], 0.000
104:1, 895:1, 63, 63, [], [], 0.000
104:1, 980:1, 63, 63, [], [], 0.000
104:1, 99405:1, 63, 63, [], [], 0.000
104:1, 895:1, 64, 64, [], [], 0.000
104:1, 980:1, 64, 64, [], [], 0.000
104:1, 99405:1, 64, 64, [], [], 0.000
104:1, 895:1, 65, 65, [], [], 0.000
104:1, 980:1, 65, 65, [], [], 0.000
104:1, 99405:1, 65, 65, [], [], 0.000
104:1, 895:1, 66, 66, [], [], 0.000
104:1, 980:1, 66, 66, [], [], 0.000
104:1, 99405:1, 66, 66, [], [], 0.000
104:1, 895:1, 67, 67, [], [], 0.000
104:1, 980:1, 67, 67, [], [], 0.000
104:1, 99405:1, 67, 67, [], [], 0.000
104:1, 895:1, 68, 68, [], [], 0.000
104:1, 980:1, 68, 68, [], [], 0.000
104:1, 99405:1, 68, 68, [], [], 0.000
104:1, 895:1, 69, 69, [], [], 0.000
104:1, 980:1, 69, 69, [], [], 0.000
104:1, 99405:1, 69, 69, [], [], 0.000
104:1, 895:1, 70, 70, [], [], 0.000
104:1, 980:1, 70, 70, [], [], 0.000
104:1, 99405:1, 70, 70, [], [], 0.000
