TQ:Q, TS:S, q_pos, s_pos, q, s, d
77637:4, 2:0, 0, 7, [], [], 0.000
77637:4, 4:2, 0, 7, [], [], 0.000
77637:4, 7:3, 0, 0, [], [], 0.000
77637:4, 12:4, 0, 0, [], [], 0.000
77637:4, 20:0, 0, 7, [], [], 0.000
77637:4, 22:9, 0, 7, [], [], 0.000
77637:4, 31:1, 0, 15, [], [], 0.000
77637:4, 36:0, 0, 7, [], [], 0.000
77637:4, 36:3, 0, 7, [], [], 0.000
77637:4, 36:4, 0, 7, [], [], 0.000
77637:4, 37:4, 0, 0, [], [], 0.000
77637:4, 40:4, 0, 0, [], [], 0.000
77637:4, 41:1, 0, 0, [], [], 0.000
77637:4, 42:2, 0, 2, [], [], 0.000
77637:4, 43:3, 0, 0, [], [], 0.000
77637:4, 57:0, 0, 5, [], [], 0.000
77637:4, 57:8, 0, 1, [], [], 0.000
77637:4, 66:2, 0, 1, [], [], 0.000
77637:4, 66:8, 0, 5, [], [], 0.000
77637:4, 70:1, 0, 8, [], [], 0.000
77637:4, 70:2, 0, 8, [], [], 0.000
77637:4, 77:0, 0, 7, [], [], 0.000
77637:4, 78:0, 0, 7, [], [], 0.000
77637:4, 78:3, 0, 7, [], [], 0.000
77637:4, 78:4, 0, 7, [], [], 0.000
77637:4, 78:5, 0, 7, [], [], 0.000
77637:4, 85:4, 0, 0, [], [], 0.000
77637:4, 97:3, 0, 0, [], [], 0.000
77637:4, 115:4, 0, 0, [], [], 0.000
77637:4, 126:0, 0, 5, [], [], 0.000
77637:4, 126:3, 0, 3, [], [], 0.000
77637:4, 131:10, 0, 1, [], [], 0.000
77637:4, 137:1, 0, 0, [], [], 0.000
77637:4, 138:0, 0, 6, [], [], 0.000
77637:4, 149:4, 0, 0, [], [], 0.000
77637:4, 151:1, 0, 2, [], [], 0.000
77637:4, 158:3, 0, 0, [], [], 0.000
77637:4, 159:4, 0, 6, [], [], 0.000
77637:4, 171:4, 0, 2, [], [], 0.000
77637:4, 194:0, 0, 7, [], [], 0.000
77637:4, 2:0, 0, 5, [], [], 0.008
77637:4, 4:2, 0, 5, [], [], 0.008
77637:4, 12:2, 0, 0, [], [], 0.008
77637:4, 20:0, 0, 5, [], [], 0.008
77637:4, 22:9, 0, 5, [], [], 0.008
77637:4, 26:0, 0, 1, [], [], 0.008
77637:4, 31:1, 0, 11, [], [], 0.008
77637:4, 36:0, 0, 5, [], [], 0.008
77637:4, 36:3, 0, 5, [], [], 0.008
77637:4, 36:4, 0, 5, [], [], 0.008
77637:4, 37:2, 0, 0, [], [], 0.008
77637:4, 40:2, 0, 0, [], [], 0.008
77637:4, 41:6, 0, 0, [], [], 0.008
77637:4, 43:1, 0, 0, [], [], 0.008
77637:4, 55:2, 0, 1, [], [], 0.008
77637:4, 57:0, 0, 4, [], [], 0.008
77637:4, 57:4, 0, 4, [], [], 0.008
77637:4, 57:14, 0, 1, [], [], 0.008
77637:4, 66:3, 0, 3, [], [], 0.008
77637:4, 66:6, 0, 4, [], [], 0.008
77637:4, 66:8, 0, 3, [], [], 0.008
77637:4, 70:1, 0, 6, [], [], 0.008
77637:4, 70:2, 0, 6, [], [], 0.008
77637:4, 77:0, 0, 5, [], [], 0.008
77637:4, 78:0, 0, 5, [], [], 0.008
77637:4, 78:3, 0, 5, [], [], 0.008
77637:4, 78:4, 0, 5, [], [], 0.008
77637:4, 78:5, 0, 5, [], [], 0.008
77637:4, 85:2, 0, 0, [], [], 0.008
77637:4, 97:1, 0, 0, [], [], 0.008
77637:4, 115:2, 0, 0, [], [], 0.008
77637:4, 117:3, 0, 5, [], [], 0.008
77637:4, 126:0, 0, 4, [], [], 0.008
77637:4, 126:3, 0, 2, [], [], 0.008
77637:4, 131:3, 0, 0, [], [], 0.008
77637:4, 138:0, 0, 4, [], [], 0.008
77637:4, 149:2, 0, 0, [], [], 0.008
77637:4, 158:2, 0, 1, [], [], 0.008
77637:4, 159:4, 0, 4, [], [], 0.008
77637:4, 171:0, 0, 6, [], [], 0.008
77637:4, 171:4, 0, 1, [], [], 0.008
77637:4, 192:3, 0, 1, [], [], 0.008
77637:4, 192:6, 0, 5, [], [], 0.008
77637:4, 194:0, 0, 5, [], [], 0.008
77637:4, 197:1, 0, 0, [], [], 0.008
77637:4, 2:0, 0, 4, [], [], 0.014
77637:4, 4:2, 0, 4, [], [], 0.014
77637:4, 12:1, 0, 0, [], [], 0.014
77637:4, 20:0, 0, 4, [], [], 0.014
77637:4, 22:9, 0, 4, [], [], 0.014
77637:4, 29:1, 0, 0, [], [], 0.014
77637:4, 31:1, 0, 7, [], [], 0.014
77637:4, 36:0, 0, 4, [], [], 0.014
77637:4, 36:3, 0, 4, [], [], 0.014
77637:4, 36:4, 0, 4, [], [], 0.014
77637:4, 37:1, 0, 0, [], [], 0.014
77637:4, 40:1, 0, 0, [], [], 0.014
77637:4, 41:5, 0, 0, [], [], 0.014
77637:4, 42:1, 0, 3, [], [], 0.014
77637:4, 42:2, 0, 1, [], [], 0.014
77637:4, 2:0, 1, 11, [], [], 0.000
77637:4, 4:2, 1, 11, [], [], 0.000
77637:4, 10:1, 1, 1, [], [], 0.000
77637:4, 12:4, 1, 1, [], [], 0.000
77637:4, 20:0, 1, 11, [], [], 0.000
77637:4, 22:9, 1, 11, [], [], 0.000
77637:4, 23:1, 1, 2, [], [], 0.000
77637:4, 31:1, 1, 23, [], [], 0.000
77637:4, 32:2, 1, 1, [], [], 0.000
77637:4, 36:0, 1, 11, [], [], 0.000
77637:4, 36:3, 1, 9, [], [], 0.000
77637:4, 36:4, 1, 10, [], [], 0.000
77637:4, 37:4, 1, 1, [], [], 0.000
77637:4, 40:4, 1, 1, [], [], 0.000
77637:4, 41:1, 1, 1, [], [], 0.000
77637:4, 42:5, 1, 3, [], [], 0.000
77637:4, 43:3, 1, 1, [], [], 0.000
77637:4, 57:0, 1, 9, [], [], 0.000
77637:4, 57:5, 1, 13, [], [], 0.000
77637:4, 57:7, 1, 2, [], [], 0.000
77637:4, 57:8, 1, 3, [], [], 0.000
77637:4, 57:10, 1, 0, [], [], 0.000
77637:4, 57:11, 1, 8, [], [], 0.000
77637:4, 57:12, 1, 7, [], [], 0.000
77637:4, 57:13, 1, 7, [], [], 0.000
77637:4, 57:14, 1, 2, [], [], 0.000
77637:4, 57:15, 1, 1, [], [], 0.000
77637:4, 61:4, 1, 1, [], [], 0.000
