TQ:Q, TS:S, qindex, sindex, q, s, d
69:3, 2:1, 0, 0, [], [], 0.000
69:3, 2:1, 0, 0, [], [], 0.565
69:3, 2:1, 0, 0, [], [], 0.568
69:3, 2:1, 0, 0, [], [], 0.586
69:3, 2:1, 0, 0, [], [], 0.587
69:3, 2:1, 0, 0, [], [], 0.593
69:3, 2:1, 0, 0, [], [], 0.603
69:3, 2:1, 0, 0, [], [], 0.606
69:3, 2:1, 0, 0, [], [], 0.610
69:3, 2:1, 0, 0, [], [], 0.615
69:3, 2:1, 0, 0, [], [], 0.616
69:3, 2:1, 0, 0, [], [], 0.623
69:3, 2:1, 0, 0, [], [], 0.627
69:3, 2:1, 0, 0, [], [], 0.629
69:3, 2:1, 0, 0, [], [], 0.629
69:3, 2:1, 0, 0, [], [], 0.629
69:3, 2:1, 0, 0, [], [], 0.631
69:3, 2:1, 0, 0, [], [], 0.631
69:3, 2:1, 0, 0, [], [], 0.632
69:3, 2:1, 0, 0, [], [], 0.634
69:3, 2:1, 0, 0, [], [], 0.638
69:3, 2:1, 0, 0, [], [], 0.640
69:3, 2:1, 0, 0, [], [], 0.640
69:3, 2:1, 0, 0, [], [], 0.641
69:3, 2:1, 0, 0, [], [], 0.642
69:3, 2:1, 0, 0, [], [], 0.643
69:3, 2:1, 0, 0, [], [], 0.647
69:3, 2:1, 0, 0, [], [], 0.648
69:3, 2:1, 0, 0, [], [], 0.648
69:3, 2:1, 0, 0, [], [], 0.650
69:3, 2:1, 0, 0, [], [], 0.651
69:3, 2:1, 0, 0, [], [], 0.656
69:3, 2:1, 0, 0, [], [], 0.657
69:3, 2:1, 0, 0, [], [], 0.658
69:3, 2:1, 0, 0, [], [], 0.658
69:3, 2:1, 0, 0, [], [], 0.660
69:3, 2:1, 0, 0, [], [], 0.662
69:3, 2:1, 0, 0, [], [], 0.662
69:3, 2:1, 0, 0, [], [], 0.663
69:3, 2:1, 0, 0, [], [], 0.664
69:3, 2:1, 0, 0, [], [], 0.664
69:3, 2:1, 0, 0, [], [], 0.664
69:3, 2:1, 0, 0, [], [], 0.666
69:3, 2:1, 0, 0, [], [], 0.667
69:3, 2:1, 0, 0, [], [], 0.668
69:3, 2:1, 0, 0, [], [], 0.669
69:3, 2:1, 0, 0, [], [], 0.670
69:3, 2:1, 0, 0, [], [], 0.672
69:3, 2:1, 0, 0, [], [], 0.673
69:3, 2:1, 0, 0, [], [], 0.675
69:3, 2:0, 1, 0, [], [], 0.000
