TQ:Q, TS:S, q_pos, s_pos, q, s, d
4:0, 4:5, 0, 0, [], [], 0.000
4:0, 417:2, 0, 1, [], [], 0.000
4:0, 551:1, 0, 2, [], [], 0.000
4:0, 842:6, 0, 5, [], [], 0.000
4:0, 942:6, 0, 5, [], [], 0.000
4:0, 962:2, 0, 3, [], [], 0.000
4:0, 1126:6, 0, 0, [], [], 0.000
4:0, 1210:3, 0, 0, [], [], 0.000
4:0, 1307:0, 0, 0, [], [], 0.000
4:0, 1323:1, 0, 0, [], [], 0.000
4:0, 1480:3, 0, 1, [], [], 0.000
4:0, 1572:3, 0, 0, [], [], 0.000
4:0, 1832:1, 0, 0, [], [], 0.000
4:0, 2027:3, 0, 0, [], [], 0.000
4:0, 2649:0, 0, 0, [], [], 0.000
4:0, 3077:1, 0, 0, [], [], 0.000
4:0, 3161:3, 0, 4, [], [], 0.000
4:0, 3479:3, 0, 2, [], [], 0.000
4:0, 3509:5, 0, 0, [], [], 0.000
4:0, 3607:6, 0, 5, [], [], 0.000
4:0, 3677:3, 0, 0, [], [], 0.000
4:0, 3983:0, 0, 0, [], [], 0.000
4:0, 4283:6, 0, 5, [], [], 0.000
4:0, 5067:3, 0, 0, [], [], 0.000
4:0, 5174:6, 0, 5, [], [], 0.000
4:0, 5351:3, 0, 0, [], [], 0.000
4:0, 5455:2, 0, 0, [], [], 0.000
4:0, 5455:6, 0, 0, [], [], 0.000
4:0, 5476:3, 0, 0, [], [], 0.000
4:0, 99848:6, 0, 1, [], [], 0.000
4:0, 4:5, 1, 1, [], [], 0.000
4:0, 417:2, 1, 2, [], [], 0.000
4:0, 551:1, 1, 3, [], [], 0.000
4:0, 551:2, 1, 0, [], [], 0.000
4:0, 842:6, 1, 6, [], [], 0.000
4:0, 942:6, 1, 6, [], [], 0.000
4:0, 1126:6, 1, 2, [], [], 0.000
4:0, 1307:0, 1, 1, [], [], 0.000
4:0, 1323:2, 1, 0, [], [], 0.000
4:0, 1480:3, 1, 5, [], [], 0.000
4:0, 1730:0, 1, 0, [], [], 0.000
4:0, 1816:2, 1, 0, [], [], 0.000
4:0, 1832:2, 1, 0, [], [], 0.000
4:0, 2649:0, 1, 1, [], [], 0.000
4:0, 3403:2, 1, 0, [], [], 0.000
4:0, 3607:6, 1, 6, [], [], 0.000
4:0, 3983:0, 1, 1, [], [], 0.000
4:0, 4283:6, 1, 6, [], [], 0.000
4:0, 5174:6, 1, 6, [], [], 0.000
4:0, 5455:1, 1, 0, [], [], 0.000
4:0, 5455:4, 1, 0, [], [], 0.000
4:0, 5764:1, 1, 0, [], [], 0.000
4:0, 5812:0, 1, 1, [], [], 0.000
4:0, 5873:0, 1, 1, [], [], 0.000
4:0, 6042:0, 1, 1, [], [], 0.000
4:0, 6331:6, 1, 6, [], [], 0.000
4:0, 6623:6, 1, 6, [], [], 0.000
4:0, 6749:6, 1, 6, [], [], 0.000
4:0, 7012:0, 1, 1, [], [], 0.000
4:0, 99848:8, 1, 0, [], [], 0.000
4:0, 4:5, 2, 2, [], [], 0.000
4:0, 417:2, 2, 3, [], [], 0.000
4:0, 551:1, 2, 5, [], [], 0.000
4:0, 962:2, 2, 4, [], [], 0.000
4:0, 1126:6, 2, 6, [], [], 0.000
4:0, 1221:9, 2, 0, [], [], 0.000
4:0, 1307:0, 2, 3, [], [], 0.000
4:0, 1730:0, 2, 1, [], [], 0.000
4:0, 3053:3, 2, 0, [], [], 0.000
4:0, 3161:1, 2, 4, [], [], 0.000
4:0, 3983:0, 2, 3, [], [], 0.000
4:0, 4163:1, 2, 0, [], [], 0.000
4:0, 5279:2, 2, 2, [], [], 0.000
4:0, 5455:2, 2, 2, [], [], 0.000
4:0, 5455:4, 2, 1, [], [], 0.000
4:0, 5455:6, 2, 1, [], [], 0.000
4:0, 5764:2, 2, 0, [], [], 0.000
4:0, 5812:0, 2, 3, [], [], 0.000
4:0, 5873:0, 2, 3, [], [], 0.000
4:0, 6042:0, 2, 3, [], [], 0.000
4:0, 6693:2, 2, 3, [], [], 0.000
4:0, 6989:2, 2, 0, [], [], 0.000
4:0, 7012:0, 2, 3, [], [], 0.000
4:0, 7123:1, 2, 1, [], [], 0.000
4:0, 7811:3, 2, 0, [], [], 0.000
4:0, 8427:0, 2, 2, [], [], 0.000
4:0, 8460:4, 2, 1, [], [], 0.000
4:0, 8535:0, 2, 3, [], [], 0.000
4:0, 10030:0, 2, 12, [], [], 0.000
4:0, 99848:3, 2, 2, [], [], 0.000
4:0, 4:5, 3, 3, [], [], 0.000
4:0, 417:2, 3, 4, [], [], 0.000
4:0, 962:2, 3, 5, [], [], 0.000
4:0, 1217:1, 3, 0, [], [], 0.000
4:0, 1307:0, 3, 4, [], [], 0.000
4:0, 1480:3, 3, 7, [], [], 0.000
4:0, 3403:2, 3, 1, [], [], 0.000
4:0, 3983:0, 3, 4, [], [], 0.000
4:0, 4739:2, 3, 7, [], [], 0.000
4:0, 5455:1, 3, 1, [], [], 0.000
4:0, 5455:6, 3, 2, [], [], 0.000
4:0, 5812:0, 3, 4, [], [], 0.000
4:0, 5873:0, 3, 4, [], [], 0.000
4:0, 6042:0, 3, 4, [], [], 0.000
4:0, 6560:3, 3, 5, [], [], 0.000
4:0, 7012:0, 3, 4, [], [], 0.000
4:0, 6951:5, 3, 1, [], [], 0.000
4:0, 6951:6, 3, 2, [], [], 0.000
4:0, 7811:3, 3, 1, [], [], 0.000
4:0, 8427:0, 3, 3, [], [], 0.000
4:0, 8460:1, 3, 0, [], [], 0.000
4:0, 8535:0, 3, 4, [], [], 0.000
4:0, 10030:0, 3, 13, [], [], 0.000
4:0, 11022:0, 3, 13, [], [], 0.000
4:0, 11112:0, 3, 4, [], [], 0.000
4:0, 11292:1, 3, 0, [], [], 0.000
4:0, 11411:2, 3, 4, [], [], 0.000
4:0, 12814:0, 3, 0, [], [], 0.000
4:0, 13033:1, 3, 4, [], [], 0.000
4:0, 99848:6, 3, 1, [], [], 0.000
4:0, 4:5, 4, 4, [], [], 0.000
4:0, 417:2, 4, 5, [], [], 0.000
4:0, 551:1, 4, 6, [], [], 0.000
4:0, 962:2, 4, 6, [], [], 0.000
4:0, 1307:0, 4, 5, [], [], 0.000
4:0, 1480:3, 4, 9, [], [], 0.000
4:0, 1816:1, 4, 0, [], [], 0.000
4:0, 2810:4, 4, 2, [], [], 0.000
4:0, 3053:3, 4, 1, [], [], 0.000
4:0, 3983:0, 4, 5, [], [], 0.000
4:0, 4206:3, 4, 8, [], [], 0.000
4:0, 4926:2, 4, 0, [], [], 0.000
4:0, 5812:0, 4, 5, [], [], 0.000
4:0, 5873:0, 4, 5, [], [], 0.000
4:0, 6042:0, 4, 5, [], [], 0.000
4:0, 6480:2, 4, 1, [], [], 0.000
4:0, 6650:1, 4, 0, [], [], 0.000
4:0, 7012:0, 4, 5, [], [], 0.000
4:0, 6890:2, 4, 0, [], [], 0.000
4:0, 8427:0, 4, 4, [], [], 0.000
4:0, 8535:0, 4, 5, [], [], 0.000
4:0, 8579:1, 4, 0, [], [], 0.000
4:0, 8579:2, 4, 0, [], [], 0.000
4:0, 9702:5, 4, 0, [], [], 0.000
4:0, 9871:5, 4, 1, [], [], 0.000
4:0, 9932:0, 4, 7, [], [], 0.000
4:0, 10030:0, 4, 14, [], [], 0.000
4:0, 11022:0, 4, 14, [], [], 0.000
4:0, 11112:0, 4, 5, [], [], 0.000
4:0, 99848:8, 4, 1, [], [], 0.000
4:0, 4:5, 5, 5, [], [], 0.000
4:0, 417:2, 5, 6, [], [], 0.000
4:0, 1307:0, 5, 6, [], [], 0.000
4:0, 1462:1, 5, 0, [], [], 0.000
4:0, 2810:4, 5, 4, [], [], 0.000
4:0, 3053:3, 5, 2, [], [], 0.000
4:0, 3403:2, 5, 2, [], [], 0.000
4:0, 3856:2, 5, 0, [], [], 0.000
4:0, 3983:0, 5, 6, [], [], 0.000
4:0, 4206:3, 5, 9, [], [], 0.000
4:0, 5764:1, 5, 1, [], [], 0.000
4:0, 5812:0, 5, 6, [], [], 0.000
4:0, 5873:0, 5, 6, [], [], 0.000
4:0, 6042:0, 5, 6, [], [], 0.000
4:0, 6480:2, 5, 2, [], [], 0.000
4:0, 6560:2, 5, 4, [], [], 0.000
4:0, 6890:1, 5, 0, [], [], 0.000
4:0, 6951:3, 5, 1, [], [], 0.000
4:0, 7123:2, 5, 0, [], [], 0.000
4:0, 8427:0, 5, 5, [], [], 0.000
4:0, 8535:0, 5, 6, [], [], 0.000
4:0, 9128:3, 5, 0, [], [], 0.000
4:0, 10030:0, 5, 15, [], [], 0.000
4:0, 11022:0, 5, 15, [], [], 0.000
4:0, 11112:0, 5, 6, [], [], 0.000
4:0, 11569:0, 5, 4, [], [], 0.000
4:0, 11646:1, 5, 0, [], [], 0.000
4:0, 11761:2, 5, 0, [], [], 0.000
4:0, 12814:0, 5, 1, [], [], 0.000
4:0, 99848:5, 5, 2, [], [], 0.000
4:0, 4:5, 6, 6, [], [], 0.000
4:0, 417:2, 6, 7, [], [], 0.000
4:0, 962:2, 6, 7, [], [], 0.000
4:0, 1307:0, 6, 7, [], [], 0.000
4:0, 1986:1, 6, 0, [], [], 0.000
4:0, 2291:2, 6, 0, [], [], 0.000
4:0, 2810:4, 6, 5, [], [], 0.000
4:0, 3983:0, 6, 7, [], [], 0.000
4:0, 5812:0, 6, 7, [], [], 0.000
4:0, 5873:0, 6, 7, [], [], 0.000
4:0, 6480:2, 6, 3, [], [], 0.000
4:0, 6560:1, 6, 3, [], [], 0.000
4:0, 6951:5, 6, 2, [], [], 0.000
4:0, 6951:6, 6, 3, [], [], 0.000
4:0, 8427:0, 6, 6, [], [], 0.000
4:0, 8535:0, 6, 7, [], [], 0.000
4:0, 8881:2, 6, 0, [], [], 0.000
4:0, 9871:5, 6, 2, [], [], 0.000
4:0, 9893:8, 6, 3, [], [], 0.000
4:0, 10030:0, 6, 16, [], [], 0.000
4:0, 11022:0, 6, 16, [], [], 0.000
4:0, 11112:0, 6, 7, [], [], 0.000
4:0, 11411:1, 6, 0, [], [], 0.000
4:0, 11411:2, 6, 6, [], [], 0.000
4:0, 11761:3, 6, 0, [], [], 0.000
4:0, 13268:0, 6, 7, [], [], 0.000
4:0, 13775:0, 6, 7, [], [], 0.000
4:0, 14152:0, 6, 7, [], [], 0.000
4:0, 14205:0, 6, 7, [], [], 0.000
4:0, 99848:4, 6, 0, [], [], 0.000
4:0, 4:5, 7, 7, [], [], 0.000
4:0, 417:2, 7, 8, [], [], 0.000
4:0, 551:2, 7, 1, [], [], 0.000
4:0, 551:3, 7, 0, [], [], 0.000
4:0, 962:1, 7, 1, [], [], 0.000
4:0, 962:2, 7, 8, [], [], 0.000
4:0, 990:3, 7, 0, [], [], 0.000
4:0, 1307:0, 7, 8, [], [], 0.000
4:0, 1378:3, 7, 0, [], [], 0.000
4:0, 1572:2, 7, 0, [], [], 0.000
4:0, 1730:0, 7, 2, [], [], 0.000
4:0, 1986:1, 7, 1, [], [], 0.000
4:0, 2844:3, 7, 0, [], [], 0.000
4:0, 3053:3, 7, 3, [], [], 0.000
4:0, 3983:0, 7, 8, [], [], 0.000
4:0, 4956:5, 7, 1, [], [], 0.000
4:0, 5455:3, 7, 0, [], [], 0.000
4:0, 5455:5, 7, 0, [], [], 0.000
4:0, 5812:0, 7, 8, [], [], 0.000
4:0, 5873:0, 7, 8, [], [], 0.000
4:0, 6690:1, 7, 0, [], [], 0.000
4:0, 6951:3, 7, 2, [], [], 0.000
4:0, 6951:9, 7, 3, [], [], 0.000
4:0, 8427:0, 7, 7, [], [], 0.000
4:0, 8535:0, 7, 8, [], [], 0.000
4:0, 9128:8, 7, 0, [], [], 0.000
4:0, 9891:5, 7, 0, [], [], 0.000
4:0, 9932:0, 7, 10, [], [], 0.000
4:0, 10030:0, 7, 17, [], [], 0.000
4:0, 99848:6, 7, 1, [], [], 0.000
4:0, 4:5, 8, 8, [], [], 0.000
4:0, 551:3, 8, 1, [], [], 0.000
4:0, 962:1, 8, 2, [], [], 0.000
4:0, 962:2, 8, 9, [], [], 0.000
4:0, 1480:3, 8, 11, [], [], 0.000
4:0, 2350:6, 8, 0, [], [], 0.000
4:0, 2810:2, 8, 0, [], [], 0.000
4:0, 2844:4, 8, 0, [], [], 0.000
4:0, 3053:3, 8, 5, [], [], 0.000
4:0, 3983:0, 8, 10, [], [], 0.000
