TQ:Q, TS:S, qindex, sindex, q, s, d
77637:4, 12:2, 0, 4, [], [], 0.000
77637:4, 12:4, 0, 5, [], [], 0.000
77637:4, 37:2, 0, 4, [], [], 0.000
77637:4, 37:4, 0, 5, [], [], 0.000
77637:4, 66:5, 0, 5, [], [], 0.000
77637:4, 85:2, 0, 4, [], [], 0.000
77637:4, 85:4, 0, 5, [], [], 0.000
77637:4, 115:2, 0, 4, [], [], 0.000
77637:4, 115:4, 0, 5, [], [], 0.000
77637:4, 149:2, 0, 4, [], [], 0.000
77637:4, 12:2, 1, 4, [], [], 0.000
77637:4, 12:4, 1, 5, [], [], 0.000
77637:4, 37:2, 1, 4, [], [], 0.000
77637:4, 37:4, 1, 5, [], [], 0.000
77637:4, 66:5, 1, 5, [], [], 0.000
77637:4, 85:2, 1, 4, [], [], 0.000
77637:4, 85:4, 1, 5, [], [], 0.000
77637:4, 115:2, 1, 4, [], [], 0.000
77637:4, 115:4, 1, 5, [], [], 0.000
77637:4, 149:2, 1, 4, [], [], 0.000
77637:4, 12:2, 2, 4, [], [], 0.000
77637:4, 12:4, 2, 5, [], [], 0.000
77637:4, 37:2, 2, 4, [], [], 0.000
77637:4, 37:4, 2, 5, [], [], 0.000
77637:4, 66:5, 2, 5, [], [], 0.000
77637:4, 85:2, 2, 4, [], [], 0.000
77637:4, 85:4, 2, 5, [], [], 0.000
77637:4, 115:2, 2, 4, [], [], 0.000
77637:4, 115:4, 2, 5, [], [], 0.000
77637:4, 149:2, 2, 4, [], [], 0.000
77637:4, 12:2, 3, 4, [], [], 0.000
77637:4, 12:4, 3, 5, [], [], 0.000
77637:4, 37:2, 3, 4, [], [], 0.000
77637:4, 37:4, 3, 5, [], [], 0.000
77637:4, 66:5, 3, 5, [], [], 0.000
77637:4, 85:2, 3, 4, [], [], 0.000
77637:4, 85:4, 3, 5, [], [], 0.000
77637:4, 115:2, 3, 4, [], [], 0.000
77637:4, 115:4, 3, 5, [], [], 0.000
77637:4, 149:2, 3, 4, [], [], 0.000
77637:4, 12:2, 4, 4, [], [], 0.000
77637:4, 12:4, 4, 5, [], [], 0.000
77637:4, 37:2, 4, 4, [], [], 0.000
77637:4, 37:4, 4, 5, [], [], 0.000
77637:4, 66:5, 4, 5, [], [], 0.000
77637:4, 85:2, 4, 4, [], [], 0.000
77637:4, 85:4, 4, 5, [], [], 0.000
77637:4, 115:2, 4, 4, [], [], 0.000
77637:4, 115:4, 4, 5, [], [], 0.000
77637:4, 149:2, 4, 4, [], [], 0.000
77637:4, 12:2, 5, 4, [], [], 0.000
77637:4, 12:4, 5, 5, [], [], 0.000
77637:4, 37:2, 5, 4, [], [], 0.000
77637:4, 37:4, 5, 5, [], [], 0.000
77637:4, 66:5, 5, 5, [], [], 0.000
77637:4, 85:2, 5, 4, [], [], 0.000
77637:4, 85:4, 5, 5, [], [], 0.000
77637:4, 115:2, 5, 4, [], [], 0.000
77637:4, 115:4, 5, 5, [], [], 0.000
77637:4, 149:2, 5, 4, [], [], 0.000
