TQ:Q, TS:S, qindex, sindex, q, s, d
5:0, 18616:0, 0, 4, [], [], 0.000
5:0, 41083:0, 0, 6, [], [], 0.000
5:0, 83118:0, 0, 8, [], [], 0.000
5:0, 88556:0, 0, 7, [], [], 0.000
5:0, 5733:1, 0, 1, [], [], 0.178
5:0, 5733:1, 0, 1, [], [], 0.178
5:0, 5733:1, 0, 1, [], [], 0.178
5:0, 5733:1, 0, 1, [], [], 0.178
5:0, 5733:1, 0, 1, [], [], 0.178
5:0, 5733:1, 0, 1, [], [], 0.178
5:0, 18616:0, 1, 4, [], [], 0.000
5:0, 41083:0, 1, 6, [], [], 0.000
5:0, 83118:0, 1, 8, [], [], 0.000
5:0, 88556:0, 1, 7, [], [], 0.000
5:0, 5733:1, 1, 1, [], [], 0.178
5:0, 5733:1, 1, 1, [], [], 0.178
5:0, 5733:1, 1, 1, [], [], 0.178
5:0, 5733:1, 1, 1, [], [], 0.178
5:0, 5733:1, 1, 1, [], [], 0.178
5:0, 5733:1, 1, 1, [], [], 0.178
5:0, 18616:0, 2, 4, [], [], 0.000
5:0, 41083:0, 2, 6, [], [], 0.000
5:0, 83118:0, 2, 8, [], [], 0.000
5:0, 88556:0, 2, 7, [], [], 0.000
5:0, 5733:1, 2, 1, [], [], 0.178
5:0, 5733:1, 2, 1, [], [], 0.178
5:0, 5733:1, 2, 1, [], [], 0.178
5:0, 5733:1, 2, 1, [], [], 0.178
5:0, 5733:1, 2, 1, [], [], 0.178
5:0, 5733:1, 2, 1, [], [], 0.178
5:0, 18616:0, 3, 4, [], [], 0.000
5:0, 41083:0, 3, 6, [], [], 0.000
5:0, 83118:0, 3, 8, [], [], 0.000
5:0, 88556:0, 3, 7, [], [], 0.000
5:0, 5733:1, 3, 1, [], [], 0.178
5:0, 5733:1, 3, 1, [], [], 0.178
5:0, 5733:1, 3, 1, [], [], 0.178
5:0, 5733:1, 3, 1, [], [], 0.178
5:0, 5733:1, 3, 1, [], [], 0.178
5:0, 5733:1, 3, 1, [], [], 0.178
5:0, 18616:0, 4, 4, [], [], 0.000
5:0, 41083:0, 4, 6, [], [], 0.000
5:0, 83118:0, 4, 8, [], [], 0.000
5:0, 88556:0, 4, 7, [], [], 0.000
5:0, 5733:1, 4, 1, [], [], 0.178
5:0, 5733:1, 4, 1, [], [], 0.178
5:0, 5733:1, 4, 1, [], [], 0.178
5:0, 5733:1, 4, 1, [], [], 0.178
5:0, 5733:1, 4, 1, [], [], 0.178
5:0, 5733:1, 4, 1, [], [], 0.178
