TQ:Q, TS:S, q_pos, s_pos, q, s, d
77649:0, 77649:0, 0, 0, [], [], 0.000
77649:0, 50162:1, 0, 2, [], [], 0.409
77649:0, 40396:1, 0, 355, [], [], 0.410
77649:0, 261:0, 0, 13, [], [], 0.428
77649:0, 276:0, 0, 7, [], [], 0.428
77649:0, 3343:2, 0, 12, [], [], 0.428
77649:0, 3464:1, 0, 173, [], [], 0.428
77649:0, 3721:1, 0, 139, [], [], 0.428
77649:0, 3725:0, 0, 183, [], [], 0.428
77649:0, 4102:1, 0, 159, [], [], 0.428
77649:0, 4386:1, 0, 178, [], [], 0.428
77649:0, 5574:1, 0, 173, [], [], 0.428
77649:0, 6230:0, 0, 10, [], [], 0.428
77649:0, 6497:0, 0, 111, [], [], 0.428
77649:0, 7652:0, 0, 5, [], [], 0.428
77649:0, 7751:0, 0, 14, [], [], 0.428
77649:0, 8597:0, 0, 14, [], [], 0.428
77649:0, 9019:1, 0, 198, [], [], 0.428
77649:0, 11520:0, 0, 68, [], [], 0.428
77649:0, 12753:1, 0, 156, [], [], 0.428
77649:0, 13421:1, 0, 187, [], [], 0.428
77649:0, 13761:0, 0, 14, [], [], 0.428
77649:0, 16598:1, 0, 176, [], [], 0.428
77649:0, 16773:0, 0, 14, [], [], 0.428
77649:0, 18098:0, 0, 175, [], [], 0.428
77649:0, 17846:6, 0, 7, [], [], 0.428
77649:0, 18190:1, 0, 195, [], [], 0.428
77649:0, 18526:1, 0, 167, [], [], 0.428
77649:0, 20212:1, 0, 156, [], [], 0.428
77649:0, 21133:1, 0, 189, [], [], 0.428
77649:0, 21548:0, 0, 13, [], [], 0.428
77649:0, 21548:1, 0, 15, [], [], 0.428
77649:0, 21548:3, 0, 12, [], [], 0.428
77649:0, 21930:1, 0, 188, [], [], 0.428
77649:0, 22537:1, 0, 178, [], [], 0.428
77649:0, 22579:0, 0, 14, [], [], 0.428
77649:0, 24140:1, 0, 21, [], [], 0.428
77649:0, 25926:1, 0, 173, [], [], 0.428
77649:0, 26166:1, 0, 177, [], [], 0.428
77649:0, 26181:3, 0, 6, [], [], 0.428
77649:0, 26224:0, 0, 85, [], [], 0.428
77649:0, 26928:0, 0, 14, [], [], 0.428
77649:0, 27995:0, 0, 19, [], [], 0.428
77649:0, 28220:0, 0, 14, [], [], 0.428
77649:0, 28815:0, 0, 9, [], [], 0.428
77649:0, 29047:0, 0, 13, [], [], 0.428
77649:0, 29098:1, 0, 195, [], [], 0.428
77649:0, 30250:1, 0, 179, [], [], 0.428
77649:0, 31325:1, 0, 156, [], [], 0.428
77649:0, 31668:1, 0, 159, [], [], 0.428
77649:0, 31720:1, 0, 68, [], [], 0.428
77649:0, 31985:1, 0, 13, [], [], 0.428
77649:0, 32848:0, 0, 14, [], [], 0.428
77649:0, 32948:1, 0, 119, [], [], 0.428
77649:0, 32987:2, 0, 7, [], [], 0.428
77649:0, 33140:0, 0, 13, [], [], 0.428
77649:0, 33171:1, 0, 176, [], [], 0.428
77649:0, 33177:1, 0, 189, [], [], 0.428
77649:0, 33230:0, 0, 14, [], [], 0.428
77649:0, 33363:1, 0, 185, [], [], 0.428
77649:0, 33401:1, 0, 101, [], [], 0.428
77649:0, 33420:1, 0, 114, [], [], 0.428
77649:0, 34906:0, 0, 13, [], [], 0.428
77649:0, 36688:2, 0, 27, [], [], 0.428
77649:0, 37537:0, 0, 175, [], [], 0.428
77649:0, 38924:1, 0, 7, [], [], 0.428
77649:0, 39885:3, 0, 2, [], [], 0.428
77649:0, 40156:1, 0, 188, [], [], 0.428
77649:0, 40180:1, 0, 174, [], [], 0.428
77649:0, 40473:1, 0, 178, [], [], 0.428
77649:0, 40856:1, 0, 114, [], [], 0.428
77649:0, 41181:1, 0, 188, [], [], 0.428
77649:0, 41403:1, 0, 183, [], [], 0.428
77649:0, 41574:0, 0, 14, [], [], 0.428
77649:0, 41586:1, 0, 177, [], [], 0.428
77649:0, 41848:1, 0, 193, [], [], 0.428
77649:0, 41945:0, 0, 166, [], [], 0.428
77649:0, 42932:1, 0, 193, [], [], 0.428
77649:0, 42933:1, 0, 177, [], [], 0.428
77649:0, 43590:0, 0, 175, [], [], 0.428
77649:0, 43705:1, 0, 154, [], [], 0.428
77649:0, 44021:1, 0, 179, [], [], 0.428
77649:0, 44338:0, 0, 13, [], [], 0.428
77649:0, 45562:0, 0, 14, [], [], 0.428
77649:0, 45597:1, 0, 114, [], [], 0.428
77649:0, 46796:1, 0, 188, [], [], 0.428
77649:0, 47018:0, 0, 13, [], [], 0.428
77649:0, 47781:0, 0, 125, [], [], 0.428
77649:0, 48742:1, 0, 161, [], [], 0.428
77649:0, 48969:0, 0, 14, [], [], 0.428
77649:0, 48988:0, 0, 13, [], [], 0.428
77649:0, 49110:1, 0, 189, [], [], 0.428
77649:0, 49853:0, 0, 14, [], [], 0.428
77649:0, 49971:1, 0, 177, [], [], 0.428
77649:0, 50867:0, 0, 13, [], [], 0.428
77649:0, 52533:0, 0, 208, [], [], 0.428
77649:0, 53056:0, 0, 14, [], [], 0.428
77649:0, 54811:0, 0, 24, [], [], 0.428
77649:0, 55750:1, 0, 8, [], [], 0.428
77649:0, 56248:1, 0, 178, [], [], 0.428
77649:0, 56844:1, 0, 152, [], [], 0.428
77649:0, 57133:0, 0, 175, [], [], 0.428
77649:0, 58882:1, 0, 166, [], [], 0.428
