TQ:Q, TS:S, qindex, sindex, q, s, d
77628:2, 77612:1, 0, 2179316896, [], [], 1.100
77628:2, 77640:1, 3161062301, 2179316896, [], [], 1.100
77628:2, 77628:3, 3191042271, 2179316896, [], [], 1.380
77628:2, 77628:3, 1053542287, 2179316896, [], [], 1.380
77628:2, 77628:3, 3185319594, 2179316896, [], [], 1.380
77628:2, 77628:3, 1043127869, 2179316896, [], [], 1.380
77628:2, 77628:3, 1034651481, 2179316896, [], [], 1.380
77628:2, 77628:3, 1032321914, 2179316896, [], [], 1.380
77628:2, 77628:3, 1041157370, 2179316896, [], [], 1.380
77628:2, 77628:3, 3187983859, 2179316896, [], [], 1.380
77628:2, 77612:1, 3185265532, 0, [], [], 1.100
77628:2, 77640:1, 3181746008, 0, [], [], 1.100
77628:2, 77628:3, 3168376324, 0, [], [], 1.380
77628:2, 77628:3, 3188657663, 0, [], [], 1.380
77628:2, 77628:3, 3192865921, 0, [], [], 1.380
77628:2, 77628:3, 1040576003, 0, [], [], 1.380
77628:2, 77628:3, 1017018880, 0, [], [], 1.380
77628:2, 77628:3, 1033803875, 0, [], [], 1.380
77628:2, 77628:3, 1029020380, 0, [], [], 1.380
77628:2, 77628:3, 3196866020, 0, [], [], 1.380
77628:2, 77612:1, 3159010413, 0, [], [], 1.100
77628:2, 77640:1, 1038933784, 0, [], [], 1.100
77628:2, 77628:3, 3188378167, 0, [], [], 1.380
77628:2, 77628:3, 3192256228, 0, [], [], 1.380
77628:2, 77628:3, 3192426292, 0, [], [], 1.380
77628:2, 77628:3, 1032597798, 0, [], [], 1.380
77628:2, 77628:3, 1039967902, 0, [], [], 1.380
77628:2, 77628:3, 3141474633, 0, [], [], 1.380
77628:2, 77628:3, 1045272111, 0, [], [], 1.380
77628:2, 77628:3, 3189223990, 0, [], [], 1.380
