TQ:Q, TS:S, qindex, sindex, q, s, d
77637:2, 12:2, 0, 4, [], [], 0.000
77637:2, 12:4, 0, 5, [], [], 0.000
77637:2, 37:2, 0, 4, [], [], 0.000
77637:2, 37:4, 0, 5, [], [], 0.000
77637:2, 66:5, 0, 5, [], [], 0.000
77637:2, 85:2, 0, 4, [], [], 0.000
77637:2, 85:4, 0, 5, [], [], 0.000
77637:2, 115:2, 0, 4, [], [], 0.000
77637:2, 115:4, 0, 5, [], [], 0.000
77637:2, 149:2, 0, 4, [], [], 0.000
77637:2, 149:4, 0, 5, [], [], 0.000
77637:2, 193:1, 0, 2, [], [], 0.000
77637:2, 204:2, 0, 4, [], [], 0.000
77637:2, 204:4, 0, 5, [], [], 0.000
77637:2, 208:2, 0, 4, [], [], 0.000
77637:2, 208:4, 0, 5, [], [], 0.000
77637:2, 214:2, 0, 5, [], [], 0.000
77637:2, 214:4, 0, 5, [], [], 0.000
77637:2, 218:3, 0, 2, [], [], 0.000
77637:2, 225:2, 0, 4, [], [], 0.000
77637:2, 225:4, 0, 5, [], [], 0.000
77637:2, 234:1, 0, 2, [], [], 0.000
77637:2, 280:1, 0, 2, [], [], 0.000
77637:2, 293:2, 0, 4, [], [], 0.000
77637:2, 293:4, 0, 5, [], [], 0.000
77637:2, 295:2, 0, 4, [], [], 0.000
77637:2, 295:4, 0, 4, [], [], 0.000
77637:2, 322:2, 0, 5, [], [], 0.000
77637:2, 322:4, 0, 5, [], [], 0.000
77637:2, 324:4, 0, 1, [], [], 0.000
77637:2, 326:2, 0, 4, [], [], 0.000
77637:2, 326:4, 0, 5, [], [], 0.000
77637:2, 341:1, 0, 2, [], [], 0.000
77637:2, 358:1, 0, 2, [], [], 0.000
77637:2, 385:2, 0, 4, [], [], 0.000
77637:2, 385:4, 0, 4, [], [], 0.000
77637:2, 435:2, 0, 4, [], [], 0.000
77637:2, 435:4, 0, 5, [], [], 0.000
77637:2, 446:2, 0, 4, [], [], 0.000
77637:2, 446:4, 0, 5, [], [], 0.000
77637:2, 456:2, 0, 4, [], [], 0.000
77637:2, 456:4, 0, 5, [], [], 0.000
77637:2, 461:2, 0, 4, [], [], 0.000
77637:2, 461:4, 0, 5, [], [], 0.000
77637:2, 482:2, 0, 4, [], [], 0.000
77637:2, 482:4, 0, 5, [], [], 0.000
77637:2, 597:3, 0, 5, [], [], 0.000
77637:2, 617:5, 0, 2, [], [], 0.000
77637:2, 630:2, 0, 4, [], [], 0.000
77637:2, 630:4, 0, 5, [], [], 0.000
77637:2, 687:2, 0, 4, [], [], 0.000
77637:2, 687:4, 0, 5, [], [], 0.000
77637:2, 702:2, 0, 4, [], [], 0.000
77637:2, 702:4, 0, 4, [], [], 0.000
77637:2, 703:2, 0, 4, [], [], 0.000
77637:2, 703:4, 0, 5, [], [], 0.000
77637:2, 706:2, 0, 4, [], [], 0.000
77637:2, 706:4, 0, 5, [], [], 0.000
77637:2, 712:1, 0, 4, [], [], 0.000
77637:2, 712:3, 0, 5, [], [], 0.000
77637:2, 751:2, 0, 4, [], [], 0.000
77637:2, 751:4, 0, 5, [], [], 0.000
77637:2, 810:2, 0, 5, [], [], 0.000
77637:2, 810:4, 0, 4, [], [], 0.000
77637:2, 833:2, 0, 4, [], [], 0.000
77637:2, 833:4, 0, 5, [], [], 0.000
77637:2, 907:2, 0, 4, [], [], 0.000
77637:2, 907:4, 0, 4, [], [], 0.000
77637:2, 945:2, 0, 5, [], [], 0.000
77637:2, 945:4, 0, 4, [], [], 0.000
77637:2, 964:2, 0, 4, [], [], 0.000
77637:2, 964:4, 0, 5, [], [], 0.000
77637:2, 967:2, 0, 4, [], [], 0.000
77637:2, 967:4, 0, 5, [], [], 0.000
77637:2, 968:2, 0, 4, [], [], 0.000
77637:2, 968:4, 0, 5, [], [], 0.000
77637:2, 969:2, 0, 5, [], [], 0.000
77637:2, 969:4, 0, 4, [], [], 0.000
77637:2, 988:2, 0, 4, [], [], 0.000
77637:2, 988:4, 0, 4, [], [], 0.000
