TQ:Q, TS:S, qindex, sindex, q, s, d
77637:4, 12:2, 0, 4, [], [], 0.000
77637:4, 12:4, 0, 5, [], [], 0.000
77637:4, 37:2, 0, 4, [], [], 0.000
77637:4, 37:4, 0, 5, [], [], 0.000
77637:4, 66:5, 0, 5, [], [], 0.000
77637:4, 85:2, 0, 4, [], [], 0.000
77637:4, 85:4, 0, 5, [], [], 0.000
77637:4, 115:2, 0, 4, [], [], 0.000
77637:4, 115:4, 0, 5, [], [], 0.000
77637:4, 149:2, 0, 4, [], [], 0.000
77637:4, 149:4, 0, 5, [], [], 0.000
77637:4, 193:1, 0, 2, [], [], 0.000
77637:4, 204:2, 0, 4, [], [], 0.000
77637:4, 204:4, 0, 5, [], [], 0.000
77637:4, 208:2, 0, 4, [], [], 0.000
77637:4, 208:4, 0, 5, [], [], 0.000
77637:4, 214:2, 0, 5, [], [], 0.000
77637:4, 214:4, 0, 5, [], [], 0.000
77637:4, 218:3, 0, 2, [], [], 0.000
77637:4, 225:2, 0, 4, [], [], 0.000
77637:4, 225:4, 0, 5, [], [], 0.000
77637:4, 234:1, 0, 2, [], [], 0.000
77637:4, 280:1, 0, 2, [], [], 0.000
77637:4, 293:2, 0, 4, [], [], 0.000
77637:4, 293:4, 0, 5, [], [], 0.000
77637:4, 295:2, 0, 4, [], [], 0.000
77637:4, 295:4, 0, 4, [], [], 0.000
77637:4, 322:2, 0, 5, [], [], 0.000
77637:4, 322:4, 0, 5, [], [], 0.000
77637:4, 324:4, 0, 1, [], [], 0.000
77637:4, 326:2, 0, 4, [], [], 0.000
77637:4, 326:4, 0, 5, [], [], 0.000
77637:4, 341:1, 0, 2, [], [], 0.000
77637:4, 358:1, 0, 2, [], [], 0.000
77637:4, 385:2, 0, 4, [], [], 0.000
77637:4, 385:4, 0, 4, [], [], 0.000
77637:4, 435:2, 0, 4, [], [], 0.000
77637:4, 435:4, 0, 5, [], [], 0.000
77637:4, 446:2, 0, 4, [], [], 0.000
77637:4, 446:4, 0, 5, [], [], 0.000
77637:4, 456:2, 0, 4, [], [], 0.000
77637:4, 456:4, 0, 5, [], [], 0.000
77637:4, 461:2, 0, 4, [], [], 0.000
77637:4, 461:4, 0, 5, [], [], 0.000
77637:4, 482:2, 0, 4, [], [], 0.000
77637:4, 482:4, 0, 5, [], [], 0.000
77637:4, 597:3, 0, 5, [], [], 0.000
77637:4, 617:5, 0, 2, [], [], 0.000
77637:4, 630:2, 0, 4, [], [], 0.000
77637:4, 630:4, 0, 5, [], [], 0.000
77637:4, 687:2, 0, 4, [], [], 0.000
77637:4, 687:4, 0, 5, [], [], 0.000
77637:4, 702:2, 0, 4, [], [], 0.000
77637:4, 702:4, 0, 4, [], [], 0.000
77637:4, 703:2, 0, 4, [], [], 0.000
77637:4, 703:4, 0, 5, [], [], 0.000
77637:4, 706:2, 0, 4, [], [], 0.000
77637:4, 706:4, 0, 5, [], [], 0.000
77637:4, 712:1, 0, 4, [], [], 0.000
77637:4, 712:3, 0, 5, [], [], 0.000
77637:4, 751:2, 0, 4, [], [], 0.000
77637:4, 751:4, 0, 5, [], [], 0.000
77637:4, 810:2, 0, 5, [], [], 0.000
77637:4, 810:4, 0, 4, [], [], 0.000
77637:4, 833:2, 0, 4, [], [], 0.000
77637:4, 833:4, 0, 5, [], [], 0.000
77637:4, 907:2, 0, 4, [], [], 0.000
77637:4, 907:4, 0, 4, [], [], 0.000
77637:4, 945:2, 0, 5, [], [], 0.000
77637:4, 945:4, 0, 4, [], [], 0.000
77637:4, 964:2, 0, 4, [], [], 0.000
77637:4, 964:4, 0, 5, [], [], 0.000
77637:4, 967:2, 0, 4, [], [], 0.000
77637:4, 967:4, 0, 5, [], [], 0.000
77637:4, 968:2, 0, 4, [], [], 0.000
77637:4, 968:4, 0, 5, [], [], 0.000
77637:4, 969:2, 0, 5, [], [], 0.000
77637:4, 969:4, 0, 4, [], [], 0.000
77637:4, 988:2, 0, 4, [], [], 0.000
77637:4, 988:4, 0, 4, [], [], 0.000
77637:4, 991:2, 0, 4, [], [], 0.000
77637:4, 991:4, 0, 4, [], [], 0.000
77637:4, 1012:2, 0, 4, [], [], 0.000
77637:4, 1012:4, 0, 5, [], [], 0.000
77637:4, 1031:2, 0, 4, [], [], 0.000
77637:4, 1031:4, 0, 4, [], [], 0.000
77637:4, 1064:0, 0, 1, [], [], 0.000
77637:4, 1091:2, 0, 4, [], [], 0.000
77637:4, 1091:4, 0, 5, [], [], 0.000
77637:4, 1099:2, 0, 4, [], [], 0.000
77637:4, 1099:4, 0, 5, [], [], 0.000
77637:4, 1113:2, 0, 5, [], [], 0.000
77637:4, 1113:4, 0, 4, [], [], 0.000
77637:4, 1159:2, 0, 5, [], [], 0.000
77637:4, 1159:4, 0, 5, [], [], 0.000
77637:4, 1174:1, 0, 2, [], [], 0.000
77637:4, 1196:2, 0, 4, [], [], 0.000
77637:4, 1196:4, 0, 5, [], [], 0.000
77637:4, 1214:2, 0, 4, [], [], 0.000
77637:4, 1214:4, 0, 5, [], [], 0.000
77637:4, 1234:2, 0, 4, [], [], 0.000
77637:4, 1234:4, 0, 5, [], [], 0.000
77637:4, 1243:2, 0, 4, [], [], 0.000
77637:4, 1243:4, 0, 4, [], [], 0.000
77637:4, 1280:3, 0, 5, [], [], 0.000
77637:4, 1280:5, 0, 5, [], [], 0.000
77637:4, 1384:2, 0, 4, [], [], 0.000
77637:4, 1384:4, 0, 5, [], [], 0.000
77637:4, 1475:2, 0, 4, [], [], 0.000
77637:4, 1475:4, 0, 4, [], [], 0.000
77637:4, 1535:2, 0, 5, [], [], 0.000
77637:4, 1535:4, 0, 5, [], [], 0.000
77637:4, 1544:2, 0, 4, [], [], 0.000
77637:4, 1544:4, 0, 4, [], [], 0.000
77637:4, 1569:2, 0, 4, [], [], 0.000
77637:4, 1569:4, 0, 5, [], [], 0.000
77637:4, 1659:2, 0, 4, [], [], 0.000
77637:4, 1659:4, 0, 5, [], [], 0.000
77637:4, 1667:2, 0, 4, [], [], 0.000
77637:4, 1667:4, 0, 4, [], [], 0.000
77637:4, 1696:2, 0, 4, [], [], 0.000
77637:4, 1696:4, 0, 5, [], [], 0.000
77637:4, 1699:2, 0, 4, [], [], 0.000
77637:4, 1699:4, 0, 5, [], [], 0.000
77637:4, 1588:2, 0, 4, [], [], 0.000
77637:4, 1588:4, 0, 5, [], [], 0.000
77637:4, 1598:2, 0, 4, [], [], 0.000
77637:4, 1598:4, 0, 4, [], [], 0.000
77637:4, 1599:2, 0, 4, [], [], 0.000
77637:4, 1599:4, 0, 5, [], [], 0.000
77637:4, 1612:2, 0, 4, [], [], 0.000
77637:4, 1612:4, 0, 4, [], [], 0.000
77637:4, 1628:1, 0, 2, [], [], 0.000
