TQ:Q, TS:S, q_pos, s_pos, q, s, d
4:0, 4:5, 0, 0, [], [], 0.000
4:0, 417:2, 0, 2, [], [], 0.000
4:0, 551:1, 0, 2, [], [], 0.000
4:0, 842:6, 0, 5, [], [], 0.000
4:0, 942:6, 0, 5, [], [], 0.000
4:0, 962:2, 0, 3, [], [], 0.000
4:0, 1126:6, 0, 0, [], [], 0.000
4:0, 1210:3, 0, 0, [], [], 0.000
4:0, 1307:0, 0, 1, [], [], 0.000
4:0, 1323:1, 0, 0, [], [], 0.000
4:0, 1480:3, 0, 1, [], [], 0.000
4:0, 1572:3, 0, 0, [], [], 0.000
4:0, 1832:1, 0, 0, [], [], 0.000
4:0, 2027:3, 0, 0, [], [], 0.000
4:0, 2649:0, 0, 1, [], [], 0.000
4:0, 3077:1, 0, 2, [], [], 0.000
4:0, 3161:3, 0, 5, [], [], 0.000
4:0, 3479:3, 0, 2, [], [], 0.000
4:0, 3509:5, 0, 0, [], [], 0.000
4:0, 3607:6, 0, 5, [], [], 0.000
4:0, 3677:3, 0, 0, [], [], 0.000
4:0, 3983:0, 0, 1, [], [], 0.000
4:0, 4283:6, 0, 5, [], [], 0.000
4:0, 5067:3, 0, 0, [], [], 0.000
4:0, 5174:6, 0, 5, [], [], 0.000
4:0, 5351:3, 0, 0, [], [], 0.000
4:0, 5455:2, 0, 0, [], [], 0.000
4:0, 5455:6, 0, 0, [], [], 0.000
4:0, 5476:3, 0, 0, [], [], 0.000
4:0, 5812:0, 0, 0, [], [], 0.000
4:0, 5827:3, 0, 0, [], [], 0.000
4:0, 5873:0, 0, 1, [], [], 0.000
4:0, 5929:2, 0, 1, [], [], 0.000
4:0, 6042:0, 0, 1, [], [], 0.000
4:0, 6160:3, 0, 2, [], [], 0.000
4:0, 6175:3, 0, 0, [], [], 0.000
4:0, 6331:6, 0, 5, [], [], 0.000
4:0, 6340:3, 0, 0, [], [], 0.000
4:0, 6623:6, 0, 5, [], [], 0.000
4:0, 6749:6, 0, 5, [], [], 0.000
4:0, 6951:6, 0, 1, [], [], 0.000
4:0, 7012:0, 0, 1, [], [], 0.000
4:0, 8197:6, 0, 5, [], [], 0.000
4:0, 8365:0, 0, 1, [], [], 0.000
4:0, 8460:4, 0, 0, [], [], 0.000
4:0, 8535:0, 0, 1, [], [], 0.000
4:0, 8559:6, 0, 5, [], [], 0.000
4:0, 8596:6, 0, 5, [], [], 0.000
4:0, 8649:6, 0, 5, [], [], 0.000
4:0, 99949:3, 0, 0, [], [], 0.000
4:0, 4:5, 1, 1, [], [], 0.000
4:0, 417:2, 1, 3, [], [], 0.000
4:0, 551:1, 1, 3, [], [], 0.000
4:0, 551:2, 1, 0, [], [], 0.000
4:0, 842:6, 1, 6, [], [], 0.000
4:0, 942:6, 1, 6, [], [], 0.000
4:0, 1126:6, 1, 2, [], [], 0.000
4:0, 1307:0, 1, 2, [], [], 0.000
4:0, 1323:2, 1, 0, [], [], 0.000
4:0, 1480:3, 1, 5, [], [], 0.000
4:0, 1730:0, 1, 0, [], [], 0.000
4:0, 1816:2, 1, 1, [], [], 0.000
4:0, 1832:2, 1, 0, [], [], 0.000
4:0, 2649:0, 1, 2, [], [], 0.000
4:0, 3403:2, 1, 0, [], [], 0.000
4:0, 3607:6, 1, 6, [], [], 0.000
4:0, 3983:0, 1, 2, [], [], 0.000
4:0, 4283:6, 1, 6, [], [], 0.000
4:0, 5174:6, 1, 6, [], [], 0.000
4:0, 5455:1, 1, 0, [], [], 0.000
4:0, 5455:4, 1, 0, [], [], 0.000
4:0, 5764:1, 1, 2, [], [], 0.000
4:0, 5812:0, 1, 1, [], [], 0.000
4:0, 5873:0, 1, 2, [], [], 0.000
4:0, 6042:0, 1, 2, [], [], 0.000
4:0, 6331:6, 1, 6, [], [], 0.000
4:0, 6623:6, 1, 6, [], [], 0.000
4:0, 6749:6, 1, 6, [], [], 0.000
4:0, 6951:9, 1, 3, [], [], 0.000
4:0, 7012:0, 1, 2, [], [], 0.000
4:0, 7947:2, 1, 0, [], [], 0.000
4:0, 8197:6, 1, 6, [], [], 0.000
4:0, 8427:0, 1, 0, [], [], 0.000
4:0, 8535:0, 1, 2, [], [], 0.000
4:0, 8559:6, 1, 6, [], [], 0.000
4:0, 8596:6, 1, 6, [], [], 0.000
4:0, 8649:6, 1, 6, [], [], 0.000
4:0, 9254:6, 1, 6, [], [], 0.000
4:0, 9674:6, 1, 6, [], [], 0.000
4:0, 10030:0, 1, 10, [], [], 0.000
4:0, 11022:0, 1, 10, [], [], 0.000
4:0, 11112:0, 1, 2, [], [], 0.000
4:0, 11411:2, 1, 1, [], [], 0.000
4:0, 11411:7, 1, 1, [], [], 0.000
4:0, 11437:0, 1, 2, [], [], 0.000
4:0, 11857:6, 1, 6, [], [], 0.000
4:0, 12177:6, 1, 6, [], [], 0.000
4:0, 12434:6, 1, 6, [], [], 0.000
4:0, 13268:0, 1, 2, [], [], 0.000
4:0, 99692:0, 1, 1, [], [], 0.000
4:0, 4:5, 2, 2, [], [], 0.000
4:0, 417:2, 2, 4, [], [], 0.000
4:0, 551:1, 2, 5, [], [], 0.000
4:0, 962:2, 2, 4, [], [], 0.000
4:0, 1126:6, 2, 6, [], [], 0.000
4:0, 1221:9, 2, 0, [], [], 0.000
4:0, 1307:0, 2, 4, [], [], 0.000
4:0, 1730:0, 2, 1, [], [], 0.000
4:0, 3053:3, 2, 0, [], [], 0.000
4:0, 3161:1, 2, 4, [], [], 0.000
4:0, 3983:0, 2, 4, [], [], 0.000
4:0, 4163:1, 2, 0, [], [], 0.000
4:0, 5279:2, 2, 3, [], [], 0.000
4:0, 5455:2, 2, 2, [], [], 0.000
4:0, 5455:4, 2, 1, [], [], 0.000
4:0, 5455:6, 2, 1, [], [], 0.000
4:0, 5764:2, 2, 1, [], [], 0.000
4:0, 5812:0, 2, 3, [], [], 0.000
4:0, 5873:0, 2, 4, [], [], 0.000
4:0, 6042:0, 2, 4, [], [], 0.000
4:0, 6693:2, 2, 4, [], [], 0.000
4:0, 6989:2, 2, 1, [], [], 0.000
4:0, 7123:1, 2, 1, [], [], 0.000
4:0, 7012:0, 2, 4, [], [], 0.000
4:0, 7811:3, 2, 1, [], [], 0.000
4:0, 8427:0, 2, 2, [], [], 0.000
4:0, 8460:4, 2, 1, [], [], 0.000
4:0, 8535:0, 2, 4, [], [], 0.000
4:0, 10030:0, 2, 12, [], [], 0.000
4:0, 11022:0, 2, 12, [], [], 0.000
4:0, 10952:1, 2, 0, [], [], 0.000
4:0, 11112:0, 2, 4, [], [], 0.000
