TQ:Q, TS:S, qindex, sindex, q, s, d
100:0, 2:1, 0, 5, [], [], 0.000
100:0, 2:1, 0, 5, [], [], 0.027
100:0, 2:1, 0, 5, [], [], 0.049
100:0, 2:1, 0, 5, [], [], 0.049
100:0, 2:1, 0, 5, [], [], 0.056
100:0, 2:1, 0, 5, [], [], 0.057
100:0, 2:1, 0, 5, [], [], 0.062
100:0, 2:1, 0, 5, [], [], 0.064
100:0, 2:1, 0, 5, [], [], 0.069
100:0, 2:1, 0, 5, [], [], 0.069
100:0, 2:1, 0, 5, [], [], 0.069
100:0, 2:1, 0, 5, [], [], 0.070
100:0, 2:1, 0, 5, [], [], 0.070
100:0, 2:1, 0, 5, [], [], 0.071
100:0, 2:1, 0, 5, [], [], 0.075
100:0, 2:1, 0, 5, [], [], 0.079
100:0, 2:1, 0, 5, [], [], 0.080
100:0, 2:1, 0, 5, [], [], 0.082
100:0, 2:1, 0, 5, [], [], 0.083
100:0, 2:1, 0, 5, [], [], 0.084
100:0, 2:1, 0, 5, [], [], 0.090
100:0, 2:1, 0, 5, [], [], 0.091
100:0, 2:1, 0, 5, [], [], 0.094
100:0, 2:1, 0, 5, [], [], 0.095
100:0, 2:1, 0, 5, [], [], 0.095
100:0, 2:1, 0, 5, [], [], 0.099
100:0, 2:1, 0, 5, [], [], 0.099
100:0, 2:1, 0, 5, [], [], 0.100
100:0, 2:1, 0, 5, [], [], 0.100
100:0, 2:1, 0, 5, [], [], 0.100
100:0, 2:1, 0, 5, [], [], 0.102
100:0, 2:1, 0, 5, [], [], 0.103
100:0, 2:1, 0, 5, [], [], 0.103
100:0, 2:1, 0, 5, [], [], 0.105
100:0, 2:1, 0, 5, [], [], 0.106
100:0, 2:1, 0, 5, [], [], 0.106
100:0, 2:1, 0, 5, [], [], 0.108
100:0, 2:1, 0, 5, [], [], 0.109
100:0, 2:1, 0, 5, [], [], 0.110
100:0, 2:1, 0, 5, [], [], 0.114
100:0, 2:1, 0, 5, [], [], 0.116
100:0, 2:1, 0, 5, [], [], 0.117
100:0, 2:1, 0, 5, [], [], 0.119
100:0, 2:1, 0, 5, [], [], 0.119
100:0, 2:1, 0, 5, [], [], 0.120
100:0, 2:1, 0, 5, [], [], 0.121
100:0, 2:1, 0, 5, [], [], 0.122
100:0, 2:1, 0, 5, [], [], 0.126
100:0, 2:1, 0, 5, [], [], 0.126
100:0, 2:1, 0, 5, [], [], 0.128
100:0, 2:1, 0, 5, [], [], 0.130
100:0, 2:1, 0, 5, [], [], 0.132
100:0, 2:1, 0, 5, [], [], 0.140
100:0, 2:1, 0, 5, [], [], 0.142
100:0, 2:1, 0, 5, [], [], 0.150
100:0, 2:1, 0, 5, [], [], 0.152
100:0, 2:1, 0, 5, [], [], 0.154
100:0, 2:1, 0, 5, [], [], 0.156
100:0, 2:1, 0, 5, [], [], 0.158
100:0, 2:1, 0, 5, [], [], 0.161
100:0, 2:1, 0, 5, [], [], 0.163
100:0, 2:1, 0, 5, [], [], 0.164
100:0, 2:1, 0, 5, [], [], 0.170
100:0, 2:1, 0, 5, [], [], 0.173
100:0, 2:1, 0, 5, [], [], 0.174
100:0, 2:1, 0, 5, [], [], 0.180
100:0, 2:1, 0, 5, [], [], 0.180
100:0, 2:1, 0, 5, [], [], 0.185
100:0, 2:1, 0, 5, [], [], 0.191
100:0, 2:1, 0, 5, [], [], 0.192
100:0, 2:1, 0, 5, [], [], 0.194
100:0, 2:1, 0, 5, [], [], 0.195
100:0, 2:1, 0, 5, [], [], 0.197
100:0, 2:1, 0, 5, [], [], 0.197
100:0, 2:1, 0, 5, [], [], 0.198
100:0, 2:1, 0, 5, [], [], 0.199
100:0, 2:1, 0, 5, [], [], 0.199
100:0, 2:1, 0, 5, [], [], 0.200
100:0, 2:1, 0, 5, [], [], 0.202
100:0, 2:1, 0, 5, [], [], 0.205
100:0, 2:1, 0, 5, [], [], 0.206
100:0, 2:1, 0, 5, [], [], 0.209
100:0, 2:1, 0, 5, [], [], 0.210
100:0, 2:1, 0, 5, [], [], 0.213
100:0, 2:1, 0, 5, [], [], 0.216
100:0, 2:1, 0, 5, [], [], 0.217
100:0, 2:1, 0, 5, [], [], 0.221
100:0, 2:1, 0, 5, [], [], 0.224
100:0, 2:1, 0, 5, [], [], 0.228
100:0, 2:1, 0, 5, [], [], 0.229
100:0, 2:1, 0, 5, [], [], 0.230
100:0, 2:1, 0, 5, [], [], 0.232
100:0, 2:1, 0, 5, [], [], 0.232
100:0, 2:1, 0, 5, [], [], 0.236
